Protein Details,Gene Name,BCC count,BCC proportion,BCC mean,BCC std,BCC UNIQUE,SCC count,SCC proportion,SCC mean,SCC std,SCC UNIQUE,Proportion Direction,Fold Change,Log2 Fold Change,Fold Change Direction,Proportion STAT,Proportion Pvalue,BH-corrected Proportion Pvalue,Proportion Rank,StudentT STAT,StudentT Pvalue,BH-corrected StudentT Pvalue,StudentT Rank,MannWhitneyU STAT,MannWhitneyU Pvalue,BH-corrected MannWhitneyU Pvalue,MannWhitneyU Rank,Minimal Pvalue,BH-corrected Minimal Pvalue,is 5% Significant?,Minimal Rank
P29508 (gene SERPINB3):  Serpin B3,SERPINB3,38,1.0,191666400.2631579,206988108.15397522,False,33,1.0,502185093.93939394,655571347.4496679,False,0.0,0.3816648534101825,-1.3896217565011684,-1.0,0.0,1.0,1.0,5330.0,-2.7261991374541474,0.008114756113911265,0.22145351288284781,215.0,437.0,0.02891342934960217,0.16634283461882987,1034.5,0.008114756113911265,0.20747315481856593,False,215.0
P11021 (gene HSPA5):  Endoplasmic reticulum chaperone BiP,HSPA5,38,1.0,228510631.57894737,229726145.01440638,False,33,1.0,258550606.06060606,227128576.82791728,False,0.0,0.8838139467574173,-0.1781853976021231,-1.0,0.0,1.0,1.0,5330.0,-0.5446099396308594,0.5877776735663788,0.8045088369289208,4358.0,565.0,0.47831993095866177,0.7215314053348613,3953.0,0.47831993095866177,1.0,False,3953.0
P07237 (gene P4HB):  Protein disulfide-isomerase,P4HB,38,1.0,185636184.21052632,168286865.47488132,False,33,1.0,192222515.15151516,141485208.94042754,False,0.0,0.965735902811394,-0.050299381806321215,-1.0,0.0,1.0,1.0,5330.0,-0.17446810336769275,0.8620085022084234,0.9612603222757858,5350.0,589.0,0.6655077340518218,0.8558782369806358,4635.0,0.6655077340518218,1.0,False,4635.0
P60174 (gene TPI1):  Triosephosphate isomerase,TPI1,38,1.0,442245526.31578946,290883594.1593111,False,33,1.0,463124787.8787879,353506604.8243938,False,0.0,0.954916553573755,-0.06655342771308868,-1.0,0.0,1.0,1.0,5330.0,-0.2690509593498189,0.7886933535526998,0.9224357081543633,5101.0,632.0,0.9586254381552106,0.9991543263511506,5716.5,0.7886933535526998,1.0,False,5101.0
P02647 (gene APOA1):  Apolipoprotein A-I,APOA1,38,1.0,618051815.7894737,439149723.6912459,False,33,1.0,734143551.5151515,781418320.8067782,False,0.0,0.841867798898343,-0.24833439466945997,-1.0,0.0,1.0,1.0,5330.0,-0.7731211315355141,0.44209120599879126,0.7111124656211347,3709.0,630.0,0.9770070045290271,1.0,5782.0,0.44209120599879126,1.0,False,3709.0
P16401 (gene H1-5):  Histone H1.5,H1-5,38,1.0,893975263.1578947,689148393.17789,False,33,1.0,841623060.6060606,676766438.8844647,False,0.0,1.062203859426254,0.08706067646109539,1.0,0.0,1.0,1.0,5330.0,0.3173667398437287,0.7519237122720305,0.9023020338282186,4971.0,662.0,0.6908249329462907,0.8718979373720267,4723.0,0.6908249329462907,1.0,False,4723.0
P00338 (gene LDHA):  L-lactate dehydrogenase A chain,LDHA,38,1.0,253686289.47368422,204164818.48121837,False,33,1.0,413014696.969697,354340480.27298546,False,0.0,0.6142306589450415,-0.7031475695418953,-1.0,0.0,1.0,1.0,5330.0,-2.324130166804862,0.023069473010273168,0.3063144052464383,446.0,429.0,0.022792589512606244,0.1445064708099988,939.0,0.022792589512606244,0.37155561647716134,False,446.0
P00558 (gene PGK1):  Phosphoglycerate kinase 1,PGK1,38,1.0,270722052.6315789,211965462.09986135,False,33,1.0,301320939.3939394,231798678.35243523,False,0.0,0.8984508450560844,-0.15448851995983628,-1.0,0.0,1.0,1.0,5330.0,-0.5725765357331567,0.5687925315891853,0.7937606248700515,4274.0,599.0,0.751216440960708,0.905954575858416,4941.0,0.5687925315891853,1.0,False,4274.0
"Q5XKE5 (gene KRT79):  Keratin, type II cytoskeletal 79",KRT79,37,0.9736842105263158,114235908.94736843,286701277.59270746,False,29,0.8787878787878788,34834912.93939394,77670539.01454343,False,1.0,3.279351067881631,1.7134103563757728,1.0,1.558728217857629,0.11906072011477106,0.4724704015958358,1328.5,1.5206587548508839,0.1329150557468802,0.4820493754321503,1645.0,722.0,0.27587484151219077,0.5511716540362409,2983.0,0.11906072011477106,0.8148553401972235,False,1328.5
O75369 (gene FLNB):  Filamin-B,FLNB,38,1.0,42287276.315789476,42241394.07009392,False,33,1.0,55872769.696969695,47488821.03118385,False,0.0,0.7568494732789702,-0.401921697910131,-1.0,0.0,1.0,1.0,5330.0,-1.2575640954893121,0.21278908505589528,0.5514261756669324,2302.0,489.0,0.11292567500646429,0.3418135855345337,1966.0,0.11292567500646429,0.8133375176119508,False,1966.0
P06748 (gene NPM1):  Nucleophosmin,NPM1,38,1.0,587211842.1052631,514625020.08670175,False,33,1.0,486788121.2121212,340199199.4564858,False,0.0,1.2062986266860452,0.27058709953290616,1.0,0.0,1.0,1.0,5330.0,0.9408847737411202,0.35004632203785535,0.6468740047458145,3207.0,648.0,0.8131721285176943,0.9425655563894626,5141.0,0.35004632203785535,1.0,False,3207.0
P01859 (gene IGHG2):  Immunoglobulin heavy constant gamma 2,IGHG2,38,1.0,397712000.0,356604860.2431725,False,33,1.0,613107060.6060606,672977185.3870765,False,0.0,0.6486827922139051,-0.6244149263299813,-1.0,0.0,1.0,1.0,5330.0,-1.6907865938817976,0.09539040798924224,0.4445133202756183,1280.0,518.0,0.21098909126383536,0.47021326801645197,2673.5,0.09539040798924224,0.7546648531671183,False,1280.0
"P68032 (gene ACTC1):  Actin, alpha cardiac muscle 1",ACTC1,38,1.0,435946342.1052632,263707241.16580057,False,33,1.0,369085578.7878788,310556371.69546723,False,0.0,1.1811524675035039,0.2401952051361733,1.0,0.0,1.0,1.0,5330.0,0.9670688741894731,0.33688709260171057,0.6384588292445379,3148.0,753.0,0.14794283706146394,0.3883092678876788,2272.0,0.14794283706146394,0.9072669757523126,False,2272.0
P51888 (gene PRELP):  Prolargin,PRELP,38,1.0,282825218.68421054,308086799.50708675,False,30,0.9090909090909091,122836472.6969697,256164934.33484226,False,1.0,2.3024531108274435,1.203171776309869,1.0,1.89919769156814,0.05753848815436487,0.36112859130599695,914.0,2.3246503088559884,0.02303992120566211,0.3063144052464383,445.0,971.0,7.488761028810831e-05,0.005878677407616503,76.0,7.488761028810831e-05,0.015190817014962318,True,76.0
P33121 (gene ACSL1):  Long-chain-fatty-acid--CoA ligase 1,ACSL1,38,1.0,52075412.368421055,120037939.32111664,False,33,1.0,22562169.21212121,43571260.51532884,False,0.0,2.3080853564577453,1.2066965779960714,1.0,0.0,1.0,1.0,5330.0,1.3189451302551745,0.1915481061446211,0.5362798519039859,2121.0,662.0,0.6908249329462907,0.8718979373720267,4723.0,0.1915481061446211,1.0,False,2121.0
Q00610 (gene CLTC):  Clathrin heavy chain 1,CLTC,38,1.0,42685481.578947365,33319522.030152515,False,33,1.0,48260324.24242424,35231035.485724546,False,0.0,0.8844839368365229,-0.1770921526010492,-1.0,0.0,1.0,1.0,5330.0,-0.674918991662227,0.5019825797180439,0.7517138731420306,3984.0,578.0,0.5760690040452272,0.7900753283066265,4343.0,0.5019825797180439,1.0,False,3984.0
"P25705 (gene ATP5F1A):  ATP synthase subunit alpha, mitochondrial",ATP5F1A,38,1.0,144353526.31578946,125142784.08318801,False,33,1.0,121862384.84848484,102119110.04196867,False,0.0,1.1845618030146656,0.2443534713318367,1.0,0.0,1.0,1.0,5330.0,0.8101528990511178,0.4206376460984912,0.6945818424089671,3613.0,683.0,0.5222793040273352,0.7511857106622667,4144.5,0.4206376460984912,1.0,False,3613.0
P01024 (gene C3):  Complement C3,C3,38,1.0,72919842.10526316,68716699.18989137,False,33,1.0,99447842.42424242,147781326.89113215,False,0.0,0.7332471004668749,-0.4476286338493268,-1.0,0.0,1.0,1.0,5330.0,-0.9761022448992135,0.33242361934368747,0.6340237410867885,3128.0,662.0,0.6908249329462907,0.8718979373720267,4723.0,0.33242361934368747,1.0,False,3128.0
P26038 (gene MSN):  Moesin,MSN,38,1.0,212785605.2631579,121976923.0716548,False,33,1.0,259303484.84848484,196338838.1662991,False,0.0,0.8206044951053824,-0.2852410378437515,-1.0,0.0,1.0,1.0,5330.0,-1.1979844939544328,0.23502197033939695,0.5723024796101397,2450.0,575.0,0.5526983460076642,0.773129737932409,4261.0,0.23502197033939695,1.0,False,2450.0
P08238 (gene HSP90AB1):  Heat shock protein HSP 90-beta,HSP90AB1,38,1.0,131314815.78947368,98401182.1858423,False,33,1.0,135571333.33333334,128834202.12008607,False,0.0,0.9686031151335289,-0.04602245207536275,-1.0,0.0,1.0,1.0,5330.0,-0.15528328317288348,0.8770513637031248,0.9687021682079326,5401.0,661.0,0.6993431904720091,0.875426243045742,4761.0,0.6993431904720091,1.0,False,4761.0
P04083 (gene ANXA1):  Annexin A1,ANXA1,38,1.0,283147763.15789473,183590004.16767251,False,33,1.0,565018212.1212121,529321503.450537,False,0.0,0.5011303301089898,-0.996742237675373,-1.0,0.0,1.0,1.0,5330.0,-3.0328146122573068,0.003412270978317893,0.17320128149546993,116.0,431.0,0.02420646858008357,0.15027657809446263,960.5,0.003412270978317893,0.1283042562393564,False,116.0
P22626 (gene HNRNPA2B1):  Heterogeneous nuclear ribonucleoproteins A2/B1,HNRNPA2B1,38,1.0,497691315.7894737,336317388.46677375,False,33,1.0,374190766.6666667,351058009.3400819,False,0.0,1.3300470244708666,0.41147725382542155,1.0,0.0,1.0,1.0,5330.0,1.4906530970143559,0.14061011378221938,0.4894282023481452,1714.0,802.0,0.04424774906725354,0.21101684327356884,1248.0,0.04424774906725354,0.5234277678821572,False,1248.0
Q13835 (gene PKP1):  Plakophilin-1,PKP1,38,1.0,94902460.5263158,85652496.1110869,False,33,1.0,116241184.84848484,107852543.35247009,False,0.0,0.8164271609070062,-0.29260391612521297,-1.0,0.0,1.0,1.0,5330.0,-0.9151089462892871,0.3633214687562881,0.6536835952823858,3315.0,573.0,0.5373806831232251,0.7618852555877282,4204.0,0.3633214687562881,1.0,False,3315.0
P02679 (gene FGG):  Fibrinogen gamma chain,FGG,38,1.0,201383763.15789473,188697111.32999894,False,33,1.0,246447321.21212122,309747703.7950723,False,0.0,0.8171473001508489,-0.29133193078519953,-1.0,0.0,1.0,1.0,5330.0,-0.7400128720093686,0.461802715608602,0.7217128803538825,3816.0,620.0,0.9402658451828672,0.9949673700533851,5632.0,0.461802715608602,1.0,False,3816.0
Q06830 (gene PRDX1):  Peroxiredoxin-1,PRDX1,38,1.0,416094736.84210527,309948998.6801466,False,33,1.0,398210727.27272725,307265874.0348172,False,0.0,1.0449109186280874,0.06337995404629852,1.0,0.0,1.0,1.0,5330.0,0.24001393521822248,0.8110310720006015,0.9337343449547644,5182.0,693.0,0.4501760101494119,0.6957901752723811,3858.0,0.4501760101494119,1.0,False,3858.0
P0DMV9;P0DMV8 (gene HSPA1B;HSPA1A):  Heat shock 70 kDa protein 1B; Heat shock 70 kDa protein 1A,HSPA1B;HSPA1A,38,1.0,253048236.84210527,170054312.38955986,False,33,1.0,184324060.6060606,182637668.15763095,False,0.0,1.3728443048079402,0.45716801775144883,1.0,0.0,1.0,1.0,5330.0,1.617615205574509,0.1103083859304042,0.4579678708843365,1437.0,867.0,0.005760816922506904,0.06712509989416109,512.0,0.005760816922506904,0.1753522130595724,False,512.0
P07339 (gene CTSD):  Cathepsin D,CTSD,38,1.0,164207763.15789473,250177895.17886692,False,33,1.0,124011430.3030303,91685441.1783869,False,0.0,1.3241340959993821,0.4050492322939855,1.0,0.0,1.0,1.0,5330.0,0.8610611516100831,0.392186706432309,0.6753245328841145,3464.0,586.0,0.640566228628122,0.8375231470513643,4562.5,0.392186706432309,1.0,False,3464.0
P61978 (gene HNRNPK):  Heterogeneous nuclear ribonucleoprotein K,HNRNPK,38,1.0,231470289.47368422,182981229.35310635,False,33,1.0,180782845.45454547,138957888.262816,False,0.0,1.2803775097780608,0.35656924083975466,1.0,0.0,1.0,1.0,5330.0,1.2805058074504718,0.20465511749952928,0.5441053614091763,2244.0,727.0,0.2513431235686949,0.5210260858967457,2875.0,0.20465511749952928,1.0,False,2244.0
P55072 (gene VCP):  Transitional endoplasmic reticulum ATPase,VCP,38,1.0,95797289.4736842,87149257.72245052,False,33,1.0,86108000.0,62615025.15637388,False,0.0,1.1125248463985122,0.15383755664140536,1.0,0.0,1.0,1.0,5330.0,0.5231818324252935,0.6025238724247464,0.8137032999102346,4417.0,652.0,0.7775984247433526,0.9219300878415823,5027.0,0.6025238724247464,1.0,False,4417.0
P05023 (gene ATP1A1):  Sodium/potassium-transporting ATPase subunit alpha-1,ATP1A1,38,1.0,52885552.631578945,53620943.26537237,False,33,1.0,53319137.878787875,63356919.46977496,False,0.0,0.991868112192744,-0.011779795379238775,-1.0,0.0,1.0,1.0,5330.0,-0.03078644700611517,0.9755287269601268,1.0,5787.0,639.0,0.8945266533131705,0.9828261535297192,5426.0,0.8945266533131705,1.0,False,5330.0
P14625 (gene HSP90B1):  Endoplasmin,HSP90B1,38,1.0,162662263.15789473,106613241.85249771,False,33,1.0,122846315.15151516,95244309.59082438,False,0.0,1.3241118625110602,0.40502500784969514,1.0,0.0,1.0,1.0,5330.0,1.6253951096687282,0.10863771668052487,0.45703091524077116,1414.0,779.0,0.08071038884456612,0.2886799639368594,1665.5,0.08071038884456612,0.6968425178678459,False,1414.0
P0DP25;P0DP24;P0DP23 (gene CALM3;CALM2;CALM1):  Calmodulin-3; Calmodulin-2; Calmodulin-1,CALM3;CALM2;CALM1,38,1.0,597894631.5789474,473793135.4049616,False,33,1.0,606622363.6363636,494745806.5315916,False,0.0,0.9856125778068925,-0.020907427913147193,-1.0,0.0,1.0,1.0,5330.0,-0.07476356670510521,0.9406191635166513,0.9941069848609994,5645.0,620.0,0.9402658451828672,0.9949673700533851,5632.0,0.9402658451828672,1.0,False,5330.0
P22528 (gene SPRR1B):  Cornifin-B,SPRR1B,37,0.9736842105263158,316352078.94736844,477863560.6679281,False,33,1.0,521488800.0,651211388.6225084,False,-1.0,0.6066325469451459,-0.7211051916224163,-1.0,-0.9385238769840499,0.3479752523115307,0.7082271297964247,2886.5,-1.5039835323159227,0.13714930531731584,0.4840884058006128,1689.0,414.0,0.014292682746089391,0.11108323736625751,765.0,0.014292682746089391,0.2817295548342598,False,765.0
P00738 (gene HP):  Haptoglobin,HP,38,1.0,355830236.84210527,343590053.74462366,False,33,1.0,581595751.5151515,732459766.3787163,False,0.0,0.611817118531401,-0.7088276210823715,-1.0,0.0,1.0,1.0,5330.0,-1.6730869574165363,0.09883854335783444,0.44812012316039557,1315.0,534.0,0.2862459651369246,0.561581134028824,3037.0,0.09883854335783444,0.766061633109695,False,1315.0
P07476 (gene IVL):  Involucrin,IVL,38,1.0,121241742.10526316,125075747.61734678,False,33,1.0,235771975.75757575,236671098.4914361,False,0.0,0.514233049605205,-0.9595057601547394,-1.0,0.0,1.0,1.0,5330.0,-2.5580612172355033,0.012725221632011539,0.26069132066579276,291.0,458.0,0.052068765083447335,0.23347713401898293,1328.5,0.012725221632011539,0.26879884673947474,False,291.0
P12109 (gene COL6A1):  Collagen alpha-1(VI) chain,COL6A1,38,1.0,115248289.4736842,96524533.01619828,False,33,1.0,84026151.51515152,122056751.73800673,False,0.0,1.3715764365681007,0.45583502436259327,1.0,0.0,1.0,1.0,5330.0,1.1852368757230982,0.239989817368317,0.5764630957361859,2482.0,885.0,0.002991520459342547,0.04647763296988968,382.5,0.002991520459342547,0.1184562681002498,False,382.5
P09651;A0A2R8Y4L2;Q32P51 (gene HNRNPA1;HNRNPA1P48):  Heterogeneous nuclear ribonucleoprotein A1; Heterogeneous nuclear ribonucleoprotein A1 pseudogene 48,HNRNPA1;HNRNPA1P48,38,1.0,362636078.94736844,257495537.15513125,False,33,1.0,253705645.45454547,250045077.99183667,False,0.0,1.4293575466074435,0.5153668444923959,1.0,0.0,1.0,1.0,5330.0,1.7763486181366046,0.08008387626558619,0.42697087202903233,1119.0,839.0,0.014756787808631738,0.1128875102723622,778.0,0.014756787808631738,0.28712692830144293,False,778.0
P46940 (gene IQGAP1):  Ras GTPase-activating-like protein IQGAP1,IQGAP1,38,1.0,43093921.05263158,31788880.292180933,False,33,1.0,52556427.27272727,40550735.56150311,False,0.0,0.8199552992635246,-0.28638283306964457,-1.0,0.0,1.0,1.0,5330.0,-1.0851613644053821,0.2816270966069529,0.5996718893418234,2758.0,543.0,0.3357302436628774,0.6002297373966816,3334.0,0.2816270966069529,1.0,False,2758.0
P01023 (gene A2M):  Alpha-2-macroglobulin,A2M,38,1.0,69947621.05263157,76668472.12863337,False,33,1.0,128209009.0909091,152252388.9100781,False,0.0,0.5455749291614391,-0.8741507452567676,-1.0,0.0,1.0,1.0,5330.0,-2.045848671624129,0.044584977225306216,0.3708623644893826,716.0,513.0,0.19070608148179713,0.44479126786798806,2543.0,0.044584977225306216,0.5262434341963966,False,716.0
Q14204 (gene DYNC1H1):  Cytoplasmic dynein 1 heavy chain 1,DYNC1H1,38,1.0,11088326.315789474,8760466.047704978,False,33,1.0,11216506.969696969,8050689.158241874,False,0.0,0.9885721415539809,-0.016581843688067952,-1.0,0.0,1.0,1.0,5330.0,-0.06293583188696135,0.949999564173462,0.9967811114771148,5686.0,622.0,0.9586254381552106,0.9991543263511506,5716.5,0.949999564173462,1.0,False,5330.0
P06703 (gene S100A6):  Protein S100-A6,S100A6,38,1.0,697009763.1578947,585225148.9964954,False,33,1.0,833323363.6363636,551588477.0513314,False,0.0,0.8364217224348066,-0.2576975647125931,-1.0,0.0,1.0,1.0,5330.0,-0.9910660119595636,0.3251161545360245,0.6276873805663422,3090.0,509.0,0.17554264529860852,0.4297041929495578,2434.5,0.17554264529860852,1.0,False,2434.5
P02671 (gene FGA):  Fibrinogen alpha chain,FGA,38,1.0,160016105.2631579,205803292.61032748,False,33,1.0,155372745.45454547,161855598.81936866,False,0.0,1.0298852916258072,0.04248365933244722,1.0,0.0,1.0,1.0,5330.0,0.10305682418846349,0.9182168106617086,0.9864332212197816,5553.0,597.0,0.7337865347411743,0.8948835785498458,4886.5,0.7337865347411743,1.0,False,4886.5
P06744 (gene GPI):  Glucose-6-phosphate isomerase,GPI,38,1.0,90537236.84210527,85869082.95999949,False,33,1.0,83314206.06060606,70287869.14265586,False,0.0,1.0866962685360502,0.11994876363257831,1.0,0.0,1.0,1.0,5330.0,0.3787487022767688,0.7060374109122327,0.8753283975474404,4811.0,664.0,0.6739062688008323,0.8616641233745745,4661.5,0.6739062688008323,1.0,False,4661.5
P08311 (gene CTSG):  Cathepsin G,CTSG,38,1.0,380830921.05263156,275225021.1064032,False,33,1.0,310879212.1212121,355709697.1671888,False,0.0,1.2250125006883508,0.29279647134137504,1.0,0.0,1.0,1.0,5330.0,0.9194477592255565,0.36106461737411766,0.6521681826382034,3303.0,784.0,0.07119652853781519,0.27071924108132916,1568.0,0.07119652853781519,0.6501540660913331,False,1568.0
P02675 (gene FGB):  Fibrinogen beta chain,FGB,38,1.0,190740368.42105263,229970019.21960232,False,33,1.0,220357803.03030303,278267990.0157275,False,0.0,0.8655938922880877,-0.2082377754786122,-1.0,0.0,1.0,1.0,5330.0,-0.48391906938427903,0.6299756562119617,0.8300468008951988,4527.0,609.0,0.8401121312533795,0.9546343538674423,5246.0,0.6299756562119617,1.0,False,4527.0
O95996 (gene APC2):  Adenomatous polyposis coli protein 2,APC2,13,0.34210526315789475,9534186.842105264,26257063.598683104,False,16,0.48484848484848486,21070300.245454546,29424808.76747892,False,-1.0,0.4524941140391012,-1.1440290688834047,-1.0,-1.2204213398198898,0.2223051917850477,0.640140972833773,2022.5,-1.720799500406393,0.0897688698905843,0.43468412102355614,1231.0,496.5,0.09239183589800577,0.3123001093300297,1765.0,0.0897688698905843,0.7323077635832624,False,1231.0
P08758 (gene ANXA5):  Annexin A5,ANXA5,38,1.0,216099000.0,135337539.0476481,False,33,1.0,224342521.21212122,186304473.97136688,False,0.0,0.9632547536348326,-0.05401069432594527,-1.0,0.0,1.0,1.0,5330.0,-0.2120702423789158,0.8326774404418498,0.9444398497483034,5260.0,692.0,0.4571227099265265,0.7021611965555244,3878.5,0.4571227099265265,1.0,False,3878.5
P43490 (gene NAMPT):  Nicotinamide phosphoribosyltransferase,NAMPT,38,1.0,47953857.89473684,77132663.41380739,False,33,1.0,59886857.57575758,80602415.96419722,False,0.0,0.8007409277415141,-0.32059254728418435,-1.0,0.0,1.0,1.0,5330.0,-0.6276748677146274,0.5322887815386086,0.767061562961193,4140.0,507.0,0.16830685327275763,0.41925623658675243,2392.0,0.16830685327275763,0.9774030045022115,False,2392.0
"Q13813 (gene SPTAN1):  Spectrin alpha chain, non-erythrocytic 1",SPTAN1,38,1.0,33155881.57894737,24213825.62961712,False,33,1.0,22700297.575757574,20979837.739467144,False,0.0,1.4605923763023358,0.5465536054240433,1.0,0.0,1.0,1.0,5330.0,1.9025674524455534,0.061270785124032674,0.4002558322561114,913.0,825.0,0.022792589512606244,0.1445064708099988,939.0,0.022792589512606244,0.37155561647716134,False,913.0
P09429 (gene HMGB1):  High mobility group protein B1,HMGB1,38,1.0,1025603684.2105263,726591805.0931567,False,33,1.0,784045775.7575758,611562168.2395532,False,0.0,1.308091588427406,0.38746355730702425,1.0,0.0,1.0,1.0,5330.0,1.4813826011441733,0.14305708503678496,0.49135208366693095,1737.0,742.0,0.1868277501385447,0.44265860100339854,2517.0,0.14305708503678496,0.8912063028153072,False,1737.0
Q9Y490 (gene TLN1):  Talin-1,TLN1,38,1.0,29648013.157894738,17892706.33397235,False,33,1.0,28210201.21212121,21521774.71929411,False,0.0,1.0509678018586655,0.0717184706222698,1.0,0.0,1.0,1.0,5330.0,0.3029483117056673,0.7628407303520952,0.9081923064920481,5008.0,702.0,0.39040739086176446,0.6435778817426813,3614.0,0.39040739086176446,1.0,False,3614.0
P12814 (gene ACTN1):  Alpha-actinin-1,ACTN1,38,1.0,86840171.05263157,66139406.67260053,False,33,1.0,77526884.84848484,72855953.59837075,False,0.0,1.1201297617252013,0.16366587134852917,1.0,0.0,1.0,1.0,5330.0,0.5564429284997173,0.5797083182297823,0.8004026444246427,4321.0,713.0,0.32428373103719565,0.5896606947174365,3277.5,0.32428373103719565,1.0,False,3277.5
