Protein Details,Gene Name,BCC count,BCC proportion,BCC mean,BCC std,BCC UNIQUE,Keratosis count,Keratosis proportion,Keratosis mean,Keratosis std,Keratosis UNIQUE,Proportion Direction,Fold Change,Log2 Fold Change,Fold Change Direction,Proportion STAT,Proportion Pvalue,BH-corrected Proportion Pvalue,Proportion Rank,StudentT STAT,StudentT Pvalue,BH-corrected StudentT Pvalue,StudentT Rank,MannWhitneyU STAT,MannWhitneyU Pvalue,BH-corrected MannWhitneyU Pvalue,MannWhitneyU Rank,Minimal Pvalue,BH-corrected Minimal Pvalue,is 5% Significant?,Minimal Rank
Q93077 (gene H2AC6):  Histone H2A type 1-C,H2AC6,19,0.95,605139841.0,1041344410.5154352,False,6,0.8571428571428571,6341295.714285715,7708255.0181104215,False,1.0,95.428421613684,6.576347105503943,1.0,0.8073767044305544,0.41944948409527727,0.5656500049982875,4362.0,1.463926674763236,0.15567570762684318,0.6324960057013681,1300.0,122.5,0.00400823957184114,0.12693334809660636,128.0,0.00400823957184114,0.17707189073076912,False,128.0
P29508 (gene SERPINB3):  Serpin B3,SERPINB3,20,1.0,302965104.35,607285222.8274735,False,7,1.0,66117238.14285714,109048786.3694926,False,0.0,4.582240771996399,2.196053266464297,1.0,0.0,1.0,1.0,5632.5,0.9873633342376452,0.3329249158976785,0.638248730156025,3112.0,108.0,0.03578707926534014,0.14486896301032437,1455.0,0.03578707926534014,0.33818223056550045,False,1455.0
P11021 (gene HSPA5):  Endoplasmic reticulum chaperone BiP,HSPA5,20,1.0,66776809.07000001,107354090.13728559,False,6,0.8571428571428571,24183838.285714287,44532269.53447444,False,1.0,2.7612163247652544,1.4653039188714791,1.0,1.7225077552896428,0.08497757914833869,0.21889307464911026,2163.0,0.9809736765878913,0.33600432730272844,0.6388882003805875,3137.0,105.0,0.05489454185106359,0.17034108897372,1915.5,0.05489454185106359,0.42404078983613985,False,1915.5
P07237 (gene P4HB):  Protein disulfide-isomerase,P4HB,20,1.0,62350900.2,88880021.89036685,False,5,0.7142857142857143,24161698.57142857,50945669.84317213,False,1.0,2.5805677533668074,1.367688509390843,1.0,2.484236013632475,0.012982972930050131,0.09155604787314313,801.0,1.0359465519984574,0.31014424178973676,0.6359606201224951,2907.0,111.0,0.02501703458727699,0.13185678880275506,1081.0,0.012982972930050131,0.22437084171819727,False,801.0
P60174 (gene TPI1):  Triosephosphate isomerase,TPI1,20,1.0,703681416.65,751757027.5777956,False,6,0.8571428571428571,131572606.42857143,227788088.46524602,False,1.0,5.348236504169365,2.4190632642061365,1.0,1.7225077552896428,0.08497757914833869,0.21889307464911026,2163.0,1.9070851262416026,0.06806329300722909,0.6324960057013681,253.0,113.0,0.016033242120198642,0.12702216069468614,707.0,0.016033242120198642,0.23715947724571512,False,253.0
P02647 (gene APOA1):  Apolipoprotein A-I,APOA1,20,1.0,2161336078.45,2235833947.4493213,False,6,0.8571428571428571,1404022686.857143,2957212070.2055864,False,1.0,1.5393882867292377,0.6223571749309152,1.0,1.7225077552896428,0.08497757914833869,0.21889307464911026,2163.0,0.679128997391187,0.50329567678142,0.6989436703160967,4296.0,106.0,0.0477979347544565,0.15780318692488784,1800.5,0.0477979347544565,0.39188613661716104,False,1800.5
P16401 (gene H1-5):  Histone H1.5,H1-5,20,1.0,121833332.15,201444516.4346597,False,7,1.0,36631859.428571425,72104517.27934697,False,0.0,3.325884463701873,1.733738052407657,1.0,0.0,1.0,1.0,5632.5,1.0534248160381392,0.3022218095688144,0.6345000754256228,2838.0,108.0,0.03578707926534014,0.14486896301032437,1455.0,0.03578707926534014,0.33818223056550045,False,1455.0
P00338 (gene LDHA):  L-lactate dehydrogenase A chain,LDHA,20,1.0,435011640.8,545540016.5864933,False,7,1.0,113097971.57142857,243575821.1231065,False,0.0,3.8463257541737486,1.9434809530130392,1.0,0.0,1.0,1.0,5632.5,1.4524602961433255,0.15881017839526973,0.6324960057013681,1332.0,113.0,0.016033242120198642,0.12702216069468614,707.0,0.016033242120198642,0.23715947724571512,False,707.0
P00558 (gene PGK1):  Phosphoglycerate kinase 1,PGK1,20,1.0,364954280.25,427827735.76769173,False,7,1.0,147657563.42857143,324893425.57417756,False,0.0,2.471626050002797,1.3054604840932025,1.0,0.0,1.0,1.0,5632.5,1.1794991766435654,0.24930258858670712,0.6324960057013681,2336.0,110.0,0.026330191547582853,0.13185678880275506,1118.0,0.026330191547582853,0.2949318884765883,False,1118.0
"Q5XKE5 (gene KRT79):  Keratin, type II cytoskeletal 79",KRT79,20,1.0,2251514.175,4734373.173494568,False,5,0.7142857142857143,2067075.5714285714,4087150.5838976395,False,1.0,1.089226831432618,0.12330442651197276,1.0,2.484236013632475,0.012982972930050131,0.09155604787314313,801.0,0.08832739882149304,0.9303202169680358,1.0,5337.0,99.0,0.11477292478550277,0.2425606629313634,2750.0,0.012982972930050131,0.22437084171819727,False,801.0
O75369 (gene FLNB):  Filamin-B,FLNB,20,1.0,5139256.085,7653456.535450057,False,7,1.0,4664711.271428571,10359206.330761103,False,0.0,1.1017308008915625,0.1397717559755742,1.0,0.0,1.0,1.0,5632.5,0.12321784382600517,0.9029198646132233,1.0,5308.0,108.0,0.03578707926534014,0.14486896301032437,1455.0,0.03578707926534014,0.33818223056550045,False,1455.0
P06748 (gene NPM1):  Nucleophosmin,NPM1,19,0.95,90272594.0,148429366.87054735,False,6,0.8571428571428571,13224724.857142856,25625663.91775079,False,1.0,6.826047042576897,2.7710503569885714,1.0,0.8073767044305544,0.41944948409527727,0.5656500049982875,4362.0,1.3146929579343531,0.20054669800701358,0.6324960057013681,1815.0,115.5,0.012768736047526123,0.12702216069468614,572.5,0.012768736047526123,0.22437084171819727,False,572.5
P01859 (gene IGHG2):  Immunoglobulin heavy constant gamma 2,IGHG2,20,1.0,697743885.9,665508452.5959357,False,7,1.0,338132916.85714287,533533371.78524435,False,0.0,2.0635195543378178,1.0451071096861304,1.0,0.0,1.0,1.0,5632.5,1.2429609729335098,0.22541390468089934,0.6324960057013681,2088.0,100.0,0.10364064277107757,0.23350455995930847,2645.0,0.10364064277107757,0.5898124719608097,False,2088.0
"P68032 (gene ACTC1):  Actin, alpha cardiac muscle 1",ACTC1,20,1.0,299230489.6,314157964.0779785,False,5,0.7142857142857143,139561090.7142857,329405296.61429596,False,1.0,2.1440824807868037,1.1003604059511223,1.0,2.484236013632475,0.012982972930050131,0.09155604787314313,801.0,1.0995563998462927,0.2820015182146357,0.6334312970174262,2651.0,114.0,0.016077567969224545,0.12702216069468614,714.0,0.012982972930050131,0.22437084171819727,False,714.0
P51888 (gene PRELP):  Prolargin,PRELP,19,0.95,6027507.55,6623574.544683984,False,4,0.5714285714285714,1540747.142857143,2146192.384917427,False,1.0,3.9120679716587046,1.967931437141634,1.0,2.426609090277755,0.015240667565699384,0.09212342725122849,917.0,1.6937184713241062,0.10274402862823598,0.6324960057013681,656.0,110.5,0.026655985524075755,0.13185678880275506,1130.5,0.015240667565699384,0.23038637507676318,False,656.0
P33121 (gene ACSL1):  Long-chain-fatty-acid--CoA ligase 1,ACSL1,16,0.8,1376060.45,3225237.2431251393,False,4,0.5714285714285714,821149.1428571428,1859642.6610498074,False,1.0,1.6757740807113288,0.7448276653817125,1.0,1.1876919823329448,0.2349547837033431,0.3933053421925212,3515.5,0.41456908870834086,0.6819932159509402,0.8106737450415041,5019.0,91.0,0.25260240380566756,0.40133846633944414,3753.5,0.2349547837033431,1.0,False,3515.5
Q00610 (gene CLTC):  Clathrin heavy chain 1,CLTC,20,1.0,10196249.34,18793498.97241803,False,7,1.0,10390530.328571428,24518854.29289998,False,0.0,0.9813021104381762,-0.027230732008923862,-1.0,0.0,1.0,1.0,5632.5,-0.020834324294827847,0.9835432141465424,1.0,5417.0,109.0,0.03076247424073511,0.13625012718650753,1339.5,0.03076247424073511,0.3013611187524231,False,1339.5
"P25705 (gene ATP5F1A):  ATP synthase subunit alpha, mitochondrial",ATP5F1A,20,1.0,23514275.65,31803304.96900048,False,7,1.0,6108757.328571429,8594987.520866586,False,0.0,3.849273163957081,1.9445860557428034,1.0,0.0,1.0,1.0,5632.5,1.3758486103299294,0.18107038606491743,0.6324960057013681,1603.0,108.0,0.03578707926534014,0.14486896301032437,1455.0,0.03578707926534014,0.33818223056550045,False,1455.0
P01024 (gene C3):  Complement C3,C3,20,1.0,124905335.76500002,118883768.67853872,False,7,1.0,163000448.15714285,392104711.28927207,False,0.0,0.7662882966099732,-0.3840408230514448,-1.0,0.0,1.0,1.0,5632.5,-0.3720739709347452,0.7129731297610091,0.8391394145105899,5069.0,111.0,0.02242491807709199,0.13185678880275506,994.5,0.02242491807709199,0.27403269539620984,False,994.5
P26038 (gene MSN):  Moesin,MSN,20,1.0,137462017.75,240924456.07692304,False,7,1.0,65879222.85714286,152282163.45489237,False,0.0,2.0865761887944583,1.0611375998196957,1.0,0.0,1.0,1.0,5632.5,0.7085077740117514,0.4851845516189873,0.6875376469288624,4210.0,112.0,0.01901287118678423,0.12702216069468614,886.5,0.01901287118678423,0.2539495287321375,False,886.5
P08238 (gene HSP90AB1):  Heat shock protein HSP 90-beta,HSP90AB1,20,1.0,65736833.45,98016154.24274676,False,5,0.7142857142857143,58582767.14285714,137166937.47592434,False,1.0,1.1221189550451958,0.16622562314548736,1.0,2.484236013632475,0.012982972930050131,0.09155604787314313,801.0,0.14313154388523508,0.8873337063695833,1.0,5289.0,111.0,0.02501703458727699,0.13185678880275506,1081.0,0.012982972930050131,0.22437084171819727,False,801.0
P04083 (gene ANXA1):  Annexin A1,ANXA1,20,1.0,146485558.15,224812104.07705364,False,6,0.8571428571428571,73145346.14285715,146709438.54730123,False,1.0,2.0026640910811073,1.0019204567114697,1.0,1.7225077552896428,0.08497757914833869,0.21889307464911026,2163.0,0.774799478434049,0.44572495920690136,0.6662979470379287,3991.0,107.0,0.04144229361620666,0.14603941152645536,1690.5,0.04144229361620666,0.36865515464357196,False,1690.5
P22626 (gene HNRNPA2B1):  Heterogeneous nuclear ribonucleoproteins A2/B1,HNRNPA2B1,20,1.0,173439449.0,192461191.63112047,False,7,1.0,19308620.285714287,32665645.785642497,False,0.0,8.98248794753669,3.1671150944589215,1.0,0.0,1.0,1.0,5632.5,2.02864045546104,0.05327352959883243,0.6324960057013681,135.0,118.0,0.0062970845579541235,0.12693334809660636,242.5,0.0062970845579541235,0.19398488712265563,False,135.0
Q13835 (gene PKP1):  Plakophilin-1,PKP1,20,1.0,13722788.11,10861854.80486461,False,6,0.8571428571428571,4929602.714285715,6257949.332141748,False,1.0,2.783751329540074,1.4770303420549737,1.0,1.7225077552896428,0.08497757914833869,0.21889307464911026,2163.0,1.9507995066618844,0.06237520383410394,0.6324960057013681,207.0,111.0,0.02242491807709199,0.13185678880275506,994.5,0.02242491807709199,0.27403269539620984,False,207.0
P02679 (gene FGG):  Fibrinogen gamma chain,FGG,19,0.95,132513957.55,124355245.4664989,False,5,0.7142857142857143,70438585.87142858,160866667.3122342,False,1.0,1.8812694194610267,0.9117064742128151,1.0,1.707912259372326,0.08765262409264572,0.21889307464911026,2305.5,1.0092121080148526,0.32254161095001377,0.6367660928456432,3018.0,112.0,0.021588615687630215,0.1312559947468695,972.5,0.021588615687630215,0.26647796108772803,False,972.5
Q06830 (gene PRDX1):  Peroxiredoxin-1,PRDX1,20,1.0,776866819.58,830795452.9178581,False,7,1.0,319871491.44285715,676612960.6928375,False,0.0,2.4286841446099285,1.280174876702939,1.0,0.0,1.0,1.0,5632.5,1.2616060914790796,0.21873543661985992,0.6324960057013681,2019.0,108.0,0.03578707926534014,0.14486896301032437,1455.0,0.03578707926534014,0.33818223056550045,False,1455.0
P0DMV9;P0DMV8 (gene HSPA1B;HSPA1A):  Heat shock 70 kDa protein 1B; Heat shock 70 kDa protein 1A,HSPA1B;HSPA1A,20,1.0,173955029.44,187009412.6208719,False,7,1.0,33893863.14285714,72099021.19387592,False,0.0,5.132345897155559,2.359618404896537,1.0,0.0,1.0,1.0,5632.5,1.858996991670921,0.07483804303561327,0.6324960057013681,329.0,119.0,0.005125952952039909,0.12693334809660636,194.0,0.005125952952039909,0.18167189294180258,False,194.0
P07339 (gene CTSD):  Cathepsin D,CTSD,20,1.0,68992219.1,78892587.6126162,False,5,0.7142857142857143,10873294.42857143,12551828.654954532,False,1.0,6.345107230675633,2.6656445454464843,1.0,2.484236013632475,0.012982972930050131,0.09155604787314313,801.0,1.8672530001067986,0.07363492204558515,0.6324960057013681,315.0,116.0,0.01180824810486365,0.12693334809660636,554.5,0.01180824810486365,0.22437084171819727,False,315.0
P61978 (gene HNRNPK):  Heterogeneous nuclear ribonucleoprotein K,HNRNPK,20,1.0,80022530.5,86911843.49130026,False,5,0.7142857142857143,12009211.714285715,24108699.664657876,False,1.0,6.663429074599583,2.736264795281921,1.0,2.484236013632475,0.012982972930050131,0.09155604787314313,801.0,1.9659906462252397,0.060498487538762316,0.6324960057013681,197.0,119.0,0.007278327212860546,0.12693334809660636,270.0,0.007278327212860546,0.21930555632285867,False,197.0
P55072 (gene VCP):  Transitional endoplasmic reticulum ATPase,VCP,20,1.0,33820845.3,55316355.98720723,False,7,1.0,48209415.31428571,112761052.40788859,False,0.0,0.7015402505820745,-0.511402214635533,-1.0,0.0,1.0,1.0,5632.5,-0.42269775090771233,0.6761294545801401,0.8046655348145054,5013.0,109.0,0.03076247424073511,0.13625012718650753,1339.5,0.03076247424073511,0.3013611187524231,False,1339.5
P05023 (gene ATP1A1):  Sodium/potassium-transporting ATPase subunit alpha-1,ATP1A1,20,1.0,6038608.58,8173364.546609012,False,5,0.7142857142857143,383213.78571428574,496679.3873290508,False,1.0,15.757806230088162,3.977994794575638,1.0,2.484236013632475,0.012982972930050131,0.09155604787314313,801.0,1.7604298605336361,0.09056578590351981,0.6324960057013681,465.0,112.0,0.021648658872095137,0.1312559947468695,981.5,0.012982972930050131,0.22437084171819727,False,465.0
P14625 (gene HSP90B1):  Endoplasmin,HSP90B1,20,1.0,61043766.6,111422014.90533015,False,6,0.8571428571428571,11069454.0,21434227.197657067,False,1.0,5.514614054134421,2.4632599208719523,1.0,1.7225077552896428,0.08497757914833869,0.21889307464911026,2163.0,1.134536570434727,0.26733114034539074,0.6324960057013681,2516.0,108.0,0.03578707926534014,0.14486896301032437,1455.0,0.03578707926534014,0.33818223056550045,False,1455.0
P0DP25;P0DP24;P0DP23 (gene CALM3;CALM2;CALM1):  Calmodulin-3; Calmodulin-2; Calmodulin-1,CALM3;CALM2;CALM1,20,1.0,226094277.0,210223120.88843027,False,7,1.0,100215821.42857143,199708442.44043696,False,0.0,2.2560736795551373,1.1738141844889451,1.0,0.0,1.0,1.0,5632.5,1.3289314814859492,0.1958728917862197,0.6324960057013681,1770.0,107.0,0.04144229361620666,0.14603941152645536,1690.5,0.04144229361620666,0.36865515464357196,False,1690.5
P22528 (gene SPRR1B):  Cornifin-B,SPRR1B,20,1.0,72028116.5,110584110.60266313,False,7,1.0,46878622.28571428,70029343.20306933,False,0.0,1.536481086432188,0.6196300079471909,1.0,0.0,1.0,1.0,5632.5,0.5421915209887742,0.5924871542777639,0.7267225251688197,4864.0,93.0,0.21872234046147088,0.36625006706455576,3497.5,0.21872234046147088,0.9890582237441652,False,3497.5
P00738 (gene HP):  Haptoglobin,HP,20,1.0,585123390.75,634784481.0430772,False,7,1.0,434009434.71428573,1023232210.4069846,False,0.0,1.3481812696887414,0.431014487097738,1.0,0.0,1.0,1.0,5632.5,0.4385961735637302,0.6647211566388727,0.7942572442434437,4993.0,112.0,0.01901287118678423,0.12702216069468614,886.5,0.01901287118678423,0.2539495287321375,False,886.5
P07476 (gene IVL):  Involucrin,IVL,20,1.0,36678593.5,55289655.438211076,False,6,0.8571428571428571,443421615.4285714,1055615459.5342478,False,1.0,0.08271719786269258,-3.5956688761972013,-1.0,1.7225077552896428,0.08497757914833869,0.21889307464911026,2163.0,-1.6516655595345395,0.1111099410572424,0.6324960057013681,767.0,87.0,0.36977129151042193,0.5224479693362732,4221.5,0.08497757914833869,0.548279996970788,False,767.0
P12109 (gene COL6A1):  Collagen alpha-1(VI) chain,COL6A1,19,0.95,4008609.75,4179436.7190231136,False,5,0.7142857142857143,142054.57142857142,141453.5910233026,False,1.0,28.218801476497433,4.818584809235271,1.0,1.707912259372326,0.08765262409264572,0.21889307464911026,2305.5,2.3548137269750766,0.026689645634051937,0.6324960057013681,19.0,120.0,0.006135958778600314,0.12693334809660636,238.0,0.006135958778600314,0.19066213579754934,False,19.0
P09651;A0A2R8Y4L2;Q32P51 (gene HNRNPA1;HNRNPA1P48):  Heterogeneous nuclear ribonucleoprotein A1; Heterogeneous nuclear ribonucleoprotein A1 pseudogene 48,HNRNPA1;HNRNPA1P48,20,1.0,131489055.5,148737317.77541253,False,6,0.8571428571428571,9590732.857142856,11595749.909006285,False,1.0,13.710011263848065,3.777157851291961,1.0,1.7225077552896428,0.08497757914833869,0.21889307464911026,2163.0,2.084267625846838,0.047510176452772786,0.6324960057013681,97.0,116.0,0.009315000619348446,0.12693334809660636,387.0,0.009315000619348446,0.22079158127393178,False,97.0
P46940 (gene IQGAP1):  Ras GTPase-activating-like protein IQGAP1,IQGAP1,20,1.0,10855737.155,20372712.509464856,False,6,0.8571428571428571,7761294.857142857,18341266.6514968,False,1.0,1.3987018087591239,0.48408842506266414,1.0,1.7225077552896428,0.08497757914833869,0.21889307464911026,2163.0,0.341304691454613,0.7357262579675653,0.8609931061268133,5098.0,110.0,0.026330191547582853,0.13185678880275506,1118.0,0.026330191547582853,0.2949318884765883,False,1118.0
P01023 (gene A2M):  Alpha-2-macroglobulin,A2M,20,1.0,171769361.125,184394999.75282523,False,6,0.8571428571428571,163207796.57142857,383775266.05804056,False,1.0,1.052458061032785,0.07376274507739362,1.0,1.7225077552896428,0.08497757914833869,0.21889307464911026,2163.0,0.07452095817965065,0.941188961755238,1.0,5351.0,109.0,0.03076247424073511,0.13625012718650753,1339.5,0.03076247424073511,0.3013611187524231,False,1339.5
Q14204 (gene DYNC1H1):  Cytoplasmic dynein 1 heavy chain 1,DYNC1H1,20,1.0,2072530.985,3564199.568291765,False,7,1.0,476412.9142857143,1081927.97815729,False,0.0,4.350282964312575,2.1211092441644706,1.0,0.0,1.0,1.0,5632.5,1.1221412462834235,0.2724647122258565,0.6334312970174262,2556.0,116.0,0.009315000619348446,0.12693334809660636,387.0,0.009315000619348446,0.22079158127393178,False,387.0
P06703 (gene S100A6):  Protein S100-A6,S100A6,20,1.0,938603320.5,964434790.6050457,False,7,1.0,402227971.4285714,771813863.1308341,False,0.0,2.3335108127025848,1.2225021522800965,1.0,0.0,1.0,1.0,5632.5,1.2797200303530953,0.21239266119296707,0.6324960057013681,1938.0,111.0,0.02242491807709199,0.13185678880275506,994.5,0.02242491807709199,0.27403269539620984,False,994.5
P02671 (gene FGA):  Fibrinogen alpha chain,FGA,20,1.0,209217021.875,290786386.61463165,False,6,0.8571428571428571,100849137.14285715,216361815.88154587,False,1.0,2.074554406733624,1.0528014934571033,1.0,1.7225077552896428,0.08497757914833869,0.21889307464911026,2163.0,0.8683679295150507,0.3934528966457361,0.6608477386411024,3545.0,111.0,0.02242491807709199,0.13185678880275506,994.5,0.02242491807709199,0.27403269539620984,False,994.5
P06744 (gene GPI):  Glucose-6-phosphate isomerase,GPI,19,0.95,121985515.8,144445893.1081714,False,5,0.7142857142857143,21051407.14285714,44442633.69513774,False,1.0,5.794649021425847,2.534721280665242,1.0,1.707912259372326,0.08765262409264572,0.21889307464911026,2305.5,1.7502167496269623,0.09234646024791172,0.6324960057013681,532.0,117.0,0.010043163496169833,0.12693334809660636,425.0,0.010043163496169833,0.22079158127393178,False,425.0
P08311 (gene CTSG):  Cathepsin G,CTSG,19,0.95,40684113.25,52836773.22073144,False,5,0.7142857142857143,17790782.85714286,28595071.585654512,False,1.0,2.2868084882314985,1.1933355504248682,1.0,1.707912259372326,0.08765262409264572,0.21889307464911026,2305.5,1.050553133895298,0.3035135736681462,0.6347736751634971,2850.0,107.0,0.043308944725503715,0.14814287485448646,1740.5,0.043308944725503715,0.37904327271250143,False,1740.5
P02675 (gene FGB):  Fibrinogen beta chain,FGB,20,1.0,118435248.00999999,119421485.09491456,False,5,0.7142857142857143,71196191.28571428,165951649.75546077,False,1.0,1.6635053908250665,0.7342265414861762,1.0,2.484236013632475,0.012982972930050131,0.09155604787314313,801.0,0.7779203017843787,0.4439162660824668,0.6654119474301045,3979.0,112.0,0.021648658872095137,0.1312559947468695,981.5,0.012982972930050131,0.22437084171819727,False,801.0
O95996 (gene APC2):  Adenomatous polyposis coli protein 2,APC2,7,0.35,3791601.1700000004,13220400.782770814,False,1,0.14285714285714285,1212900.0,2970986.1090217168,False,1.0,3.126062470110375,1.6443466089255236,1.0,1.0329851260675014,0.3016108593717989,0.46508410106284637,3831.0,0.4922534927897543,0.6268352976778255,0.7599470404279429,4921.0,83.0,0.3917195744478743,0.5480766841360268,4260.5,0.3016108593717989,1.0,False,3831.0
