Protein Details,Gene Name,BCC count,BCC proportion,BCC mean,BCC std,BCC UNIQUE,SCC count,SCC proportion,SCC mean,SCC std,SCC UNIQUE,Proportion Direction,Fold Change,Log2 Fold Change,Fold Change Direction,Proportion STAT,Proportion Pvalue,BH-corrected Proportion Pvalue,Proportion Rank,StudentT STAT,StudentT Pvalue,BH-corrected StudentT Pvalue,StudentT Rank,MannWhitneyU STAT,MannWhitneyU Pvalue,BH-corrected MannWhitneyU Pvalue,MannWhitneyU Rank,Minimal Pvalue,BH-corrected Minimal Pvalue,is 5% Significant?,Minimal Rank
P84243 (gene H3-3B):  Histone H3.3,H3-3B,46,0.7666666666666667,196897587.7,458607272.7732444,False,39,0.6190476190476191,38776230.952380955,83131366.63099888,False,1.0,5.077790771924029,2.344200950612363,1.0,1.7710857695731261,0.07654644003913076,0.40271257607888367,1133.0,2.6686673862482038,0.008659799436485717,0.37013298078767953,139.0,2463.0,0.0032780154175180445,0.11436631567785176,171.0,0.0032780154175180445,0.28071732030018165,False,139.0
P10412 (gene H1-4):  Histone H1.4,H1-4,56,0.9333333333333333,75163453.33333333,203173155.71548703,False,46,0.7301587301587301,13885344.047619049,27412150.909250986,False,1.0,5.413150230599894,2.4364684275747956,1.0,2.9933544285568083,0.0027592910547249655,0.12426435642804075,129.0,2.352004414894699,0.02028762590086719,0.4201328039295603,287.0,2485.0,0.0025651251457683576,0.1039159694836339,147.0,0.0025651251457683576,0.26334915922680496,False,129.0
P69905 (gene HBA2):  Hemoglobin subunit alpha,HBA2,60,1.0,4123350123.3333335,5852209080.284004,False,62,0.9841269841269841,3553177810.3174605,5300501166.727618,False,1.0,1.1604682747258657,0.21470708233660027,1.0,0.9798915009479252,0.32713967869426297,0.6509723852666315,2826.0,0.562188275624,0.5750277335776914,0.8137740596715406,4213.0,1998.0,0.586490219350735,0.864788497441631,4045.0,0.32713967869426297,1.0,False,2826.0
P20774 (gene OGN):  Mimecan,OGN,41,0.6833333333333333,1629224.7166666666,4088988.0151631697,False,30,0.47619047619047616,1448975.3015873015,5649862.021056302,False,1.0,1.1243978519722067,0.16915260273697222,1.0,2.3245429325407607,0.020096413337141437,0.25455456893712486,470.5,0.20020422451204387,0.8416569608703418,0.972250127491692,5164.0,2265.5,0.04844722405860401,0.3329621652062803,855.0,0.020096413337141437,0.5591479715207259,False,470.5
Q93077 (gene H2AC6):  Histone H2A type 1-C,H2AC6,51,0.85,201713280.33333334,461999805.8552732,False,47,0.746031746031746,36630654.76190476,76472535.52629101,False,1.0,5.506679627881129,2.4611826766362443,1.0,1.432241204827128,0.152074803104825,0.5087744162003327,1740.0,2.7733913517577493,0.006426931884074728,0.3663104055522725,97.0,2450.0,0.004470457227994947,0.13138299419811753,203.0,0.004470457227994947,0.3266826000055189,False,97.0
P29508 (gene SERPINB3):  Serpin B3,SERPINB3,57,0.95,100988368.11666666,242474622.41537353,False,58,0.9206349206349206,213268367.47619048,508822620.97317183,False,1.0,0.47352717757330154,-1.0784808649169826,-1.0,0.660139501537882,0.5091643114758728,0.8167986776727769,3709.5,-1.5372180916528688,0.1268508151418354,0.5303597626050485,1416.0,1679.5,0.2879165567247792,0.6704323043131714,2534.0,0.1268508151418354,1.0,False,1416.0
P11021 (gene HSPA5):  Endoplasmic reticulum chaperone BiP,HSPA5,58,0.9666666666666667,22258936.35666667,47021502.11715908,False,57,0.9047619047619048,28679992.57142857,83240223.23395379,False,1.0,0.7761137420530776,-0.3656599952185331,-1.0,1.3916454356744536,0.1640297929091037,0.5087744162003327,1848.0,-0.5189984816715245,0.6047097505127039,0.8333006145341619,4329.0,1934.0,0.8257688342262395,0.9980828332645351,4936.0,0.1640297929091037,1.0,False,1848.0
P07237 (gene P4HB):  Protein disulfide-isomerase,P4HB,57,0.95,20783633.4,36401222.36871386,False,56,0.8888888888888888,22141912.984126985,44405427.75552626,False,1.0,0.9386557256772872,-0.09133198272937511,-1.0,1.2395938529832997,0.21512565542921291,0.5877633824669602,2144.5,-0.18350537528557176,0.854708651603513,0.9828819998971777,5188.0,1929.0,0.8455067027850861,1.0,4998.0,0.21512565542921291,1.0,False,2144.5
P60174 (gene TPI1):  Triosephosphate isomerase,TPI1,57,0.95,234560472.21666667,359381425.6506176,False,57,0.9047619047619048,181558982.0952381,324715224.0348234,False,1.0,1.2919243625943273,0.36952160803157147,1.0,0.9630062057852747,0.33554440897236193,0.6509723852666315,3045.5,0.8519483107876181,0.395925827939662,0.6840286573281325,3452.0,2041.0,0.4462699990653419,0.7668337599146976,3472.0,0.33554440897236193,1.0,False,3045.5
P02647 (gene APOA1):  Apolipoprotein A-I,APOA1,57,0.95,720445359.4833333,1068327227.4461635,False,56,0.8888888888888888,786345225.0952381,1506649582.7252872,False,1.0,0.9161947405429668,-0.12627381386331094,-1.0,1.2395938529832997,0.21512565542921291,0.5877633824669602,2144.5,-0.2763291666862798,0.7827666859376974,0.9367945628029908,4984.0,1980.5,0.6487468732517299,0.8961242218060496,4315.0,0.21512565542921291,1.0,False,2144.5
P16401 (gene H1-5):  Histone H1.5,H1-5,60,1.0,40611110.71666667,95216772.7355736,False,51,0.8095238095238095,18867969.206349205,35673477.87271918,False,1.0,2.1523837712751086,1.105935334192452,1.0,3.558664449494033,0.00037274537719602995,0.07342887260531308,28.0,1.678280911450087,0.09587324511013134,0.5120678427278815,1117.0,2142.0,0.20297247028639986,0.5713570052990775,2118.0,0.00037274537719602995,0.145363603393152,False,28.0
P00338 (gene LDHA):  L-lactate dehydrogenase A chain,LDHA,56,0.9333333333333333,145003880.26666668,240797105.02786618,False,57,0.9047619047619048,140407990.33333334,186887889.96339506,False,1.0,1.0327323959442871,0.04646646808525811,1.0,0.5795503728233611,0.5622178678588593,0.834926626188562,3963.0,0.1175992038927604,0.906580221686399,1.0,5345.0,1799.0,0.6469277829343012,0.895284424260274,4311.0,0.5622178678588593,1.0,False,3963.0
P00558 (gene PGK1):  Phosphoglycerate kinase 1,PGK1,58,0.9666666666666667,121651426.75,187894290.50510922,False,58,0.9206349206349206,117190333.87301587,179692984.73491737,False,1.0,1.0380670719977385,0.053899662686508185,1.0,1.1014832300686437,0.2706863992392671,0.6509723852666315,2452.5,0.13349731841207027,0.8940218585484514,1.0,5307.0,1927.0,0.8534646584193606,1.0,5040.0,0.2706863992392671,1.0,False,2452.5
"Q5XKE5 (gene KRT79):  Keratin, type II cytoskeletal 79",KRT79,42,0.7,750504.725,2550385.859997233,False,43,0.6825396825396826,8731289.849206349,37816765.80460915,False,1.0,0.08595576804361076,-3.540261735077794,-1.0,0.2094832630677883,0.8340709996814893,1.0,4934.5,-1.6178505961204335,0.10829873466045958,0.5193003711697934,1242.0,2018.0,0.5125667664059401,0.8211528808748224,3723.5,0.10829873466045958,0.9709441114570552,False,1242.0
O75369 (gene FLNB):  Filamin-B,FLNB,58,0.9666666666666667,1713085.3616666668,3870879.886467782,False,58,0.9206349206349206,3952741.168253968,8010129.58103799,False,1.0,0.43339173721383567,-1.2062564467494048,-1.0,1.1014832300686437,0.2706863992392671,0.6509723852666315,2452.5,-1.942895071937104,0.054351617938871555,0.48781764742736305,659.0,1603.0,0.14712395993707061,0.5039447599673988,1675.0,0.054351617938871555,0.7645131027363511,False,659.0
P06748 (gene NPM1):  Nucleophosmin,NPM1,54,0.9,30090864.666666668,64338995.04587026,False,54,0.8571428571428571,17904810.063492063,34575294.55178338,False,1.0,1.6806022828480214,0.748978348933993,1.0,0.7260460434041762,0.46781054469645766,0.7774255458660368,3579.5,1.3061368251765526,0.19398354541939739,0.5822631664846643,1987.0,2064.0,0.3795802024338958,0.7102056211136502,3188.0,0.19398354541939739,1.0,False,1987.0
P01859 (gene IGHG2):  Immunoglobulin heavy constant gamma 2,IGHG2,58,0.9666666666666667,232581295.3,282036364.56421417,False,58,0.9206349206349206,295844784.82539684,433115772.2561223,False,1.0,0.7861598622982833,-0.34710538660921814,-1.0,1.1014832300686437,0.2706863992392671,0.6509723852666315,2452.5,-0.9471212411968274,0.3454646508702063,0.6477190782814741,3182.0,1835.0,0.7827137145247794,0.9717860114960831,4803.0,0.2706863992392671,1.0,False,2452.5
"P68032 (gene ACTC1):  Actin, alpha cardiac muscle 1",ACTC1,59,0.9833333333333333,99743496.53333333,139690132.72005445,False,58,0.9206349206349206,92471549.76190476,157247868.62925857,False,1.0,1.078639828035231,0.10921321046868793,1.0,1.613564928533022,0.1066218292110175,0.45043709562653195,1408.5,0.2684523715602416,0.7888082791825767,0.9395149118792678,5009.0,1997.5,0.5882113623277856,0.8656312253694052,4054.0,0.1066218292110175,0.9667261900804414,False,1408.5
P51888 (gene PRELP):  Prolargin,PRELP,48,0.8,2009169.1833333333,3255510.5097004087,False,33,0.5238095238095238,1482904.888888889,4249613.7869670335,False,1.0,1.3548874229131505,0.4381729835701398,1.0,3.2287914894333674,0.0012431449756361793,0.09879325407276156,74.0,0.7620057074136146,0.4475393644555268,0.7235826147267406,3690.0,2508.0,0.0014300516880029989,0.08784260734193837,96.0,0.0012431449756361793,0.20687217355608756,False,74.0
P33121 (gene ACSL1):  Long-chain-fatty-acid--CoA ligase 1,ACSL1,31,0.5166666666666667,458686.81666666665,1427556.6589227729,False,28,0.4444444444444444,3903674.953968254,21610898.14951229,False,1.0,0.11750128329723618,-3.0892515815315686,-1.0,0.8014073294069128,0.42289587338616264,0.744246837941548,3386.0,-1.2221657932073269,0.22402040860413874,0.6096479873626957,2192.0,2029.5,0.447986762282398,0.7682368703715453,3477.5,0.22402040860413874,1.0,False,2192.0
Q00610 (gene CLTC):  Clathrin heavy chain 1,CLTC,55,0.9166666666666666,3398749.7800000003,7505711.931694554,False,57,0.9047619047619048,2881476.4253968257,6391406.426414587,False,1.0,1.1795167748182283,0.23819593640270723,1.0,0.23126707929708545,0.817107320381004,0.9948698517128713,4898.5,0.4088017583876171,0.6834077761862125,0.8755015659709994,4657.0,2063.0,0.38259423209265564,0.7127719937298617,3202.0,0.38259423209265564,1.0,False,3202.0
"P25705 (gene ATP5F1A):  ATP synthase subunit alpha, mitochondrial",ATP5F1A,57,0.95,7838091.883333334,12860685.653249316,False,57,0.9047619047619048,8028394.492063492,16777047.08331332,False,1.0,0.9762963057035552,-0.03460902302882308,-1.0,0.9630062057852747,0.33554440897236193,0.6509723852666315,3045.5,-0.0697803177338101,0.9444837058405148,1.0,5458.0,2050.0,0.41955399127518667,0.743647026307868,3365.0,0.33554440897236193,1.0,False,3045.5
P01024 (gene C3):  Complement C3,C3,59,0.9833333333333333,41635111.92166667,50319140.324819095,False,57,0.9047619047619048,46643015.34920635,68197041.99756673,False,1.0,0.8926333687895719,-0.16386035586715347,-1.0,1.8801179271861292,0.060092007745900476,0.36511734360969633,980.5,-0.45782470755368226,0.6478994583867843,0.8539529620350674,4524.0,2002.0,0.5726048728529559,0.8561806194087055,3990.0,0.060092007745900476,0.7896724451174675,False,980.5
P26038 (gene MSN):  Moesin,MSN,58,0.9666666666666667,45820672.583333336,97908891.66815406,False,60,0.9523809523809523,41707004.61904762,86154886.83833908,False,1.0,1.0986325439062077,0.13570893339421713,1.0,0.40102773539003445,0.688399703971349,0.9148381554539133,4423.0,0.24564922150944996,0.806369961444826,0.9501882658463029,5063.0,1965.0,0.7061975973622918,0.9252500993474506,4553.0,0.688399703971349,1.0,False,4423.0
P08238 (gene HSP90AB1):  Heat shock protein HSP 90-beta,HSP90AB1,55,0.9166666666666666,21912277.816666666,40925876.81284631,False,56,0.8888888888888888,19798339.23809524,44885017.09456238,False,1.0,1.1067735305041526,0.1463600461087221,1.0,0.5189718988845468,0.603780337627932,0.8630636058853656,4156.0,0.27031149927555886,0.7873811317948747,0.9387314245637751,5004.0,2098.5,0.29237522692109663,0.6704323043131714,2562.0,0.29237522692109663,1.0,False,2562.0
P04083 (gene ANXA1):  Annexin A1,ANXA1,59,0.9833333333333333,48828519.38333333,110690769.74312407,False,58,0.9206349206349206,84128752.33333333,184550730.62514034,False,1.0,0.5804022766184066,-0.7848749165239807,-1.0,1.613564928533022,0.1066218292110175,0.45043709562653195,1408.5,-1.2682426975588057,0.20714602952546743,0.5934021001190734,2080.0,1785.5,0.5987148386404579,0.8706391856076271,4102.0,0.1066218292110175,0.9667261900804414,False,1408.5
P22626 (gene HNRNPA2B1):  Heterogeneous nuclear ribonucleoproteins A2/B1,HNRNPA2B1,55,0.9166666666666666,57813149.666666664,101159909.87106368,False,54,0.8571428571428571,51777650.952380955,111996256.74627107,False,1.0,1.1165657113304608,0.15906815812047484,1.0,1.0389912906652603,0.29880878679800815,0.6509723852666315,2606.5,0.3105859436405947,0.7566497768039928,0.9218591161791484,4896.0,2157.5,0.17638799013646123,0.5253940054275301,2002.0,0.17638799013646123,1.0,False,2002.0
Q13835 (gene PKP1):  Plakophilin-1,PKP1,56,0.9333333333333333,4574262.703333333,4870859.7055001715,False,56,0.8888888888888888,5962738.333333333,12409538.747572346,False,1.0,0.7671412776511071,-0.3824358042548912,-1.0,0.8633970960424567,0.387919175530014,0.711006390541342,3245.0,-0.8027278257972064,0.42370597396885923,0.7046188488525277,3585.0,2138.0,0.21029799497018076,0.5809988139181691,2159.0,0.21029799497018076,1.0,False,2159.0
P02679 (gene FGG):  Fibrinogen gamma chain,FGG,55,0.9166666666666666,44171319.18333333,60573659.9539911,False,54,0.8571428571428571,70295443.12698413,104988550.98900335,False,1.0,0.6283667506518181,-0.6703212508860894,-1.0,1.0389912906652603,0.29880878679800815,0.6509723852666315,2606.5,-1.6657830023681874,0.09834357831639091,0.514602153313294,1137.0,1858.5,0.875269135636968,1.0,5099.0,0.09834357831639091,0.9342639940057137,False,1137.0
Q06830 (gene PRDX1):  Peroxiredoxin-1,PRDX1,58,0.9666666666666667,258955606.52666667,383564962.0852967,False,58,0.9206349206349206,279626408.0,451711669.36889946,False,1.0,0.9260770768355532,-0.11079582176815185,-1.0,1.1014832300686437,0.2706863992392671,0.6509723852666315,2452.5,-0.2707029969968039,0.7870806930360348,0.9385815340101906,5003.0,1915.0,0.9013339252225736,1.0,5178.0,0.2706863992392671,1.0,False,2452.5
P0DMV9;P0DMV8 (gene HSPA1B;HSPA1A):  Heat shock 70 kDa protein 1B; Heat shock 70 kDa protein 1A,HSPA1B;HSPA1A,58,0.9666666666666667,57985009.81333334,85376995.7010391,False,59,0.9365079365079365,35985128.353968255,60339900.77784954,False,1.0,1.6113603720670748,0.6882791811037678,1.0,0.7761451554968968,0.4376632844042291,0.7469377832269778,3473.0,1.6429755749957309,0.10298418278880654,0.5152128539058879,1192.0,2144.0,0.19958554661937233,0.5656050810331429,2105.0,0.10298418278880654,0.9554327231517354,False,1192.0
P07339 (gene CTSD):  Cathepsin D,CTSD,56,0.9333333333333333,22997406.366666667,35308830.09652471,False,56,0.8888888888888888,23371116.561904762,46325131.0572018,False,1.0,0.9840097415008305,-0.023255496858037388,-1.0,0.8633970960424567,0.387919175530014,0.711006390541342,3245.0,-0.04972895511551987,0.9604203767925752,1.0,5497.0,2074.0,0.3529907048456038,0.6837703342823107,3075.0,0.3529907048456038,1.0,False,3075.0
P61978 (gene HNRNPK):  Heterogeneous nuclear ribonucleoprotein K,HNRNPK,57,0.95,26674176.833333332,40899405.774724424,False,52,0.8253968253968254,21056099.285714287,48843543.85270537,False,1.0,1.266814734836923,0.3412055531485599,1.0,2.174955101792611,0.02963348109880507,0.28990195905831523,606.0,0.6842700727856056,0.4951131258941772,0.7574190504595668,3898.0,2162.5,0.1684263174173024,0.5147566861628666,1904.0,0.02963348109880507,0.6391814278032732,False,606.0
P55072 (gene VCP):  Transitional endoplasmic reticulum ATPase,VCP,55,0.9166666666666666,11273615.1,22749317.364458106,False,56,0.8888888888888888,8802751.046031745,20654404.201856147,False,1.0,1.280692256437359,0.3569238453513398,1.0,0.5189718988845468,0.603780337627932,0.8630636058853656,4156.0,0.6260236591907968,0.5324785521189799,0.7852752104795089,4044.0,2075.5,0.3490178374442393,0.6832051908894701,3046.0,0.3490178374442393,1.0,False,3046.0
P05023 (gene ATP1A1):  Sodium/potassium-transporting ATPase subunit alpha-1,ATP1A1,49,0.8166666666666667,2012869.5266666666,3605316.174373656,False,40,0.6349206349206349,1066801.7031746032,2528704.3796737543,False,1.0,1.886826315213835,0.9159616271184527,1.0,2.252832646566107,0.024269702921986946,0.2605973164909132,544.0,1.677502896699683,0.09602554531701966,0.5123918681392934,1118.0,2227.5,0.08480938937907184,0.4170081030218195,1211.0,0.024269702921986946,0.5803590272921346,False,544.0
P14625 (gene HSP90B1):  Endoplasmin,HSP90B1,57,0.95,20347922.2,46600926.66250487,False,55,0.873015873015873,8255943.174603174,20868285.17317034,False,1.0,2.4646393234138952,1.301376537315497,1.0,1.4955271127878236,0.1347769293903251,0.4969586901994311,1616.0,1.856608198919737,0.06579911912490603,0.4892909840428416,801.0,2385.0,0.012315873091526573,0.2077923262043638,353.0,0.012315873091526573,0.4753897926011033,False,353.0
P0DP25;P0DP24;P0DP23 (gene CALM3;CALM2;CALM1):  Calmodulin-3; Calmodulin-2; Calmodulin-1,CALM3;CALM2;CALM1,60,1.0,75364759.0,100712982.55275656,False,61,0.9682539682539683,89408194.31746031,174425423.40378693,False,1.0,0.8429289907410797,-0.2465169928073206,-1.0,1.3914904141276763,0.1640767644601807,0.5087744162003327,1861.5,-0.5388920891675938,0.5909514227868078,0.8247055411335896,4275.0,1966.0,0.7024495101856956,0.9251244542533907,4529.5,0.1640767644601807,1.0,False,1861.5
P22528 (gene SPRR1B):  Cornifin-B,SPRR1B,55,0.9166666666666666,24009372.166666668,42176808.09523397,False,56,0.8888888888888888,101092169.84126984,245957567.8046147,False,1.0,0.23749982025675,-2.074001673295539,-1.0,0.5189718988845468,0.603780337627932,0.8630636058853656,4156.0,-2.3747362984904425,0.019133640368022817,0.41653420244111566,271.0,1490.5,0.04340473728784384,0.32168032628481535,805.0,0.019133640368022817,0.5479579366345706,False,271.0
P00738 (gene HP):  Haptoglobin,HP,60,1.0,195041130.25,264592176.45269057,False,61,0.9682539682539683,241697937.4857143,396518822.96848303,False,1.0,0.8069623277671835,-0.30942677059381235,-1.0,1.3914904141276763,0.1640767644601807,0.5087744162003327,1861.5,-0.7575326635642418,0.45020353656919454,0.7246858881699132,3706.0,1942.0,0.7944160768256892,0.9792349660156064,4839.0,0.1640767644601807,1.0,False,1861.5
P07476 (gene IVL):  Involucrin,IVL,58,0.9666666666666667,12226197.833333334,24053077.98401726,False,58,0.9206349206349206,54130356.07936508,111913312.46030204,False,1.0,0.22586583054076437,-2.1464620615977585,-1.0,1.1014832300686437,0.2706863992392671,0.6509723852666315,2452.5,-2.815413754244784,0.005689071185618101,0.3663104055522725,84.0,1369.0,0.00844185668262192,0.1736693688569737,290.0,0.005689071185618101,0.340828156430794,False,84.0
P12109 (gene COL6A1):  Collagen alpha-1(VI) chain,COL6A1,49,0.8166666666666667,1336203.25,1936565.1122926269,False,49,0.7777777777777778,2082708.3936507937,4517512.864794628,False,1.0,0.6415700124284411,-0.6403213844097331,-1.0,0.5357238094391547,0.5921494458650147,0.8514735102508263,4146.5,-1.1711901014244108,0.24382358028057105,0.6285636075880845,2313.0,2025.0,0.494344804213283,0.8077954264410974,3651.0,0.24382358028057105,1.0,False,2313.0
P09651;A0A2R8Y4L2;Q32P51 (gene HNRNPA1;HNRNPA1P48):  Heterogeneous nuclear ribonucleoprotein A1; Heterogeneous nuclear ribonucleoprotein A1 pseudogene 48,HNRNPA1;HNRNPA1P48,57,0.95,43829685.166666664,73296759.22379215,False,55,0.873015873015873,36239638.9047619,87632494.9499772,False,1.0,1.2094404494992421,0.27433973556240915,1.0,1.4955271127878236,0.1347769293903251,0.4969586901994311,1616.0,0.515492542033908,0.6071494445455572,0.8340926902256696,4342.0,2134.0,0.21776235003376465,0.5903713927851166,2200.0,0.1347769293903251,1.0,False,1616.0
P46940 (gene IQGAP1):  Ras GTPase-activating-like protein IQGAP1,IQGAP1,54,0.9,3618579.0516666668,8691320.636032667,False,49,0.7777777777777778,3696207.9111111113,7927053.272224941,False,1.0,0.9789977021552103,-0.03062262126183769,-1.0,1.8361790212444573,0.06633118430263442,0.3840527458323144,1011.0,-0.05137194681955561,0.9591138490864901,1.0,5493.0,1927.0,0.8531661158117367,1.0,5035.0,0.06633118430263442,0.8255879948877267,False,1011.0
