Protein Details,Gene Name,BCC count,BCC proportion,BCC mean,BCC std,BCC UNIQUE,Keratosis count,Keratosis proportion,Keratosis mean,Keratosis std,Keratosis UNIQUE,Proportion Direction,Fold Change,Log2 Fold Change,Fold Change Direction,Proportion STAT,Proportion Pvalue,BH-corrected Proportion Pvalue,Proportion Rank,StudentT STAT,StudentT Pvalue,BH-corrected StudentT Pvalue,StudentT Rank,MannWhitneyU STAT,MannWhitneyU Pvalue,BH-corrected MannWhitneyU Pvalue,MannWhitneyU Rank,Minimal Pvalue,BH-corrected Minimal Pvalue,is 5% Significant?,Minimal Rank
P84243 (gene H3-3B):  Histone H3.3,H3-3B,46,0.7666666666666667,196897587.7,458607272.7732444,False,10,0.47619047619047616,2777639.3333333335,7436905.828961017,False,1.0,70.88666456333631,6.147442343256542,1.0,2.480129193474915,0.013133478690588025,0.03975359404771596,1968.0,1.9155342780853293,0.05904290394587404,0.3296549803806225,1068.0,992.0,7.673651157049416e-05,0.003093311000199785,148.0,7.673651157049416e-05,0.004318962528580832,True,148.0
P10412 (gene H1-4):  Histone H1.4,H1-4,56,0.9333333333333333,75163453.33333333,203173155.71548703,False,15,0.7142857142857143,1102847.8095238095,2387174.0410289797,False,1.0,68.15396710605015,6.090725730753509,1.0,2.626256525939582,0.008632972883393755,0.028268011098972083,1821.0,1.6496473898301856,0.1029860016769479,0.3523771882611162,1743.0,1049.0,6.3500001116758724e-06,0.0015785041944274274,24.0,6.3500001116758724e-06,0.001446447571941558,True,24.0
P69905 (gene HBA2):  Hemoglobin subunit alpha,HBA2,60,1.0,4123350123.3333335,5852209080.284004,False,21,1.0,1464649950.0190477,2969795757.964083,False,0.0,2.815246143475925,1.4932610659813732,1.0,0.0,1.0,1.0,5693.5,1.9692033454937192,0.05243587549496121,0.3279946870383936,952.0,1012.0,3.9321502954811396e-05,0.002549913985091356,92.0,3.9321502954811396e-05,0.003073258776791329,True,92.0
P20774 (gene OGN):  Mimecan,OGN,41,0.6833333333333333,1629224.7166666666,4088988.0151631697,False,2,0.09523809523809523,28416.666666666668,104322.8978806773,False,1.0,57.33342111235189,5.841304462787765,1.0,4.6478212664556,3.354593820259729e-06,0.00039242170062097145,50.5,1.7715550006811684,0.0803248001382834,0.34287056001100585,1397.0,1010.5,1.528972082711942e-05,0.0019003848844707182,48.0,3.354593820259729e-06,0.0011118614850927524,True,48.0
Q93077 (gene H2AC6):  Histone H2A type 1-C,H2AC6,51,0.85,201713280.33333334,461999805.8552732,False,11,0.5238095238095238,2113765.238095238,3947634.396990321,False,1.0,95.42842161365392,6.576347105503488,1.0,3.0361722985585113,0.0023960240310469012,0.011905541850431264,1175.5,1.9552073605229026,0.054095116952717376,0.32876782735916926,976.0,1034.0,1.2044182296327676e-05,0.0018892572437906514,36.0,1.2044182296327676e-05,0.0018722556742303631,True,36.0
P29508 (gene SERPINB3):  Serpin B3,SERPINB3,57,0.95,100988368.11666666,242474622.41537353,False,18,0.8571428571428571,22039079.38095238,41899220.10347012,False,1.0,4.5822407719962595,2.196053266464253,1.0,1.3984174729212406,0.16198773916168885,0.2628995788462016,3666.5,1.4659023428030153,0.1466440151925252,0.3825577503753409,2281.0,895.5,0.004283763385980414,0.017581187851733588,1453.0,0.004283763385980414,0.04635808063490287,True,1453.0
P11021 (gene HSPA5):  Endoplasmic reticulum chaperone BiP,HSPA5,58,0.9666666666666667,22258936.35666667,47021502.11715908,False,16,0.7619047619047619,8061279.428571428,17003301.67676958,False,1.0,2.761216324765026,1.46530391887136,1.0,2.874167425431201,0.004050941564129907,0.017043665283215135,1413.5,1.3362374336073068,0.1853079004022134,0.4067501596025037,2718.0,906.0,0.0029779356787507745,0.013998508224129786,1268.0,0.0029779356787507745,0.03525072273695857,True,1268.0
P07237 (gene P4HB):  Protein disulfide-isomerase,P4HB,57,0.95,20783633.4,36401222.36871386,False,11,0.5238095238095238,8053899.523809524,18571319.270702254,False,1.0,2.580567753366593,1.3676885093907232,1.0,4.579366366152554,4.663866516605045e-06,0.0004654144910435034,57.5,1.515136034226739,0.1337290357424211,0.37351471312700574,2136.0,946.0,0.0006564335388995654,0.0064946641676199126,603.0,4.663866516605045e-06,0.0012730455196189945,True,57.5
P60174 (gene TPI1):  Triosephosphate isomerase,TPI1,57,0.95,234560472.21666667,359381425.6506176,False,15,0.7142857142857143,43857535.47619048,84028957.34614459,False,1.0,5.348236504169284,2.4190632642061147,1.0,2.958190808102623,0.0030945050998492873,0.013870636683471712,1329.5,2.378848081518481,0.019780717090873538,0.3236688001045334,310.0,965.0,0.0003093333130449748,0.004927869607886325,374.0,0.0003093333130449748,0.008570352379069595,True,310.0
P02647 (gene APOA1):  Apolipoprotein A-I,APOA1,57,0.95,720445359.4833333,1068327227.4461635,False,14,0.6666666666666666,468007562.28571427,1031362683.277047,False,1.0,1.5393882867292359,0.6223571749309136,1.0,3.3970057237696762,0.0006812754193326785,0.005119123712348144,787.0,0.9285952612753484,0.35592749594488093,0.5462988013396346,3887.0,954.5,0.00047404448512270597,0.005711973977566132,494.5,0.00047404448512270597,0.011018763889254794,True,494.5
P16401 (gene H1-5):  Histone H1.5,H1-5,60,1.0,40611110.71666667,95216772.7355736,False,14,0.6666666666666666,12210619.80952381,29694094.301609803,False,1.0,3.325884463701691,1.733738052407578,1.0,4.678877204190326,2.884501200025209e-06,0.0003722264705529963,39.0,1.327469463162482,0.18817684237052465,0.40824110603001823,2750.0,950.0,0.0005724448302391412,0.006036440972908133,565.0,2.884501200025209e-06,0.0010711006601627035,True,39.0
P00338 (gene LDHA):  L-lactate dehydrogenase A chain,LDHA,56,0.9333333333333333,145003880.26666668,240797105.02786618,False,17,0.8095238095238095,37699323.85714286,82085379.71181531,False,1.0,3.8463257541736806,1.9434809530130137,1.0,1.6367238528981587,0.10168818264838808,0.17787283880503077,3406.0,1.9769269385299888,0.05153894173216457,0.3275853316010761,937.0,945.0,0.000696433622866154,0.006679940504854461,622.0,0.000696433622866154,0.013519272214813909,True,622.0
P00558 (gene PGK1):  Phosphoglycerate kinase 1,PGK1,58,0.9666666666666667,121651426.75,187894290.50510922,False,16,0.7619047619047619,49219187.809523806,109734385.0739387,False,1.0,2.4716260500027643,1.3054604840931834,1.0,2.874167425431201,0.004050941564129907,0.017043665283215135,1413.5,1.6489615049342692,0.1031268406089666,0.3523771882611162,1745.0,933.0,0.0011098958996858894,0.008094913126559923,818.0,0.0011098958996858894,0.018635006390786163,True,818.0
"Q5XKE5 (gene KRT79):  Keratin, type II cytoskeletal 79",KRT79,42,0.7,750504.725,2550385.859997233,False,11,0.5238095238095238,689025.1904761905,2173239.2788737672,False,1.0,1.0892268314315638,0.12330442651057666,1.0,1.4611448136121832,0.14397570414746333,0.23662783772555546,3630.0,0.09741650000613578,0.9226423730107565,1.0,5348.0,755.0,0.17059156861522318,0.2732212881499118,3725.0,0.14397570414746333,0.6708870483809681,False,3630.0
O75369 (gene FLNB):  Filamin-B,FLNB,58,0.9666666666666667,1713085.3616666668,3870879.886467782,False,20,0.9523809523809523,1554903.7571428572,3820969.709394338,False,1.0,1.10173080089109,0.13977175597495545,1.0,0.2983470948593092,0.7654382634573671,0.8608114382255714,5282.5,0.15970087795670931,0.8735243230184476,0.9823649596848366,5305.0,898.0,0.003940122429798135,0.016600826565095816,1416.0,0.003940122429798135,0.043531056326251254,True,1416.0
P06748 (gene NPM1):  Nucleophosmin,NPM1,54,0.9,30090864.666666668,64338995.04587026,False,14,0.6666666666666666,4408241.619047619,9494145.13141134,False,1.0,6.826047042575864,2.771050356988353,1.0,2.507139127837712,0.012171279383729356,0.03708572666155737,1956.5,1.7996875409476476,0.07572796890571687,0.33935121816360564,1331.0,961.0,0.0003581475441628342,0.005086285415569459,420.0,0.0003581475441628342,0.009236490987646118,True,420.0
P01859 (gene IGHG2):  Immunoglobulin heavy constant gamma 2,IGHG2,58,0.9666666666666667,232581295.3,282036364.56421417,False,19,0.9047619047619048,112710972.28571428,236057107.59207428,False,1.0,2.063519554337806,1.0451071096861224,1.0,1.1268769129742762,0.259794525797825,0.375559520453071,4119.0,1.7237349949140781,0.08866729283964327,0.3454415196072109,1503.0,928.0,0.0013443386144620843,0.009042079113732577,887.0,0.0013443386144620843,0.020796000450857725,True,887.0
"P68032 (gene ACTC1):  Actin, alpha cardiac muscle 1",ACTC1,59,0.9833333333333333,99743496.53333333,139690132.72005445,False,14,0.6666666666666666,46520363.571428575,114367104.3722496,False,1.0,2.1440824807867727,1.1003604059511014,1.0,4.186236008374136,2.8361845044608275e-05,0.0010509737114045526,160.0,1.5518553011302765,0.12469398894914928,0.3652058606139541,2037.0,960.5,0.00037354386516637463,0.005206922195286428,428.0,2.8361845044608275e-05,0.002820112792268883,True,160.0
P51888 (gene PRELP):  Prolargin,PRELP,48,0.8,2009169.1833333333,3255510.5097004087,False,7,0.3333333333333333,513582.38095238095,941147.2562423088,False,1.0,3.912067971653627,1.9679314371397616,1.0,3.942453178280887,8.065239883753005e-05,0.001694268350227832,280.0,2.049332824606218,0.043748736721633444,0.3275853316010761,784.0,915.0,0.0018209284109568199,0.01077743938469086,1007.5,8.065239883753005e-05,0.004408776480691887,True,280.0
P33121 (gene ACSL1):  Long-chain-fatty-acid--CoA ligase 1,ACSL1,31,0.5166666666666667,458686.81666666665,1427556.6589227729,False,6,0.2857142857142857,273716.38095238095,1126077.661418374,False,1.0,1.6757740807072472,0.7448276653781986,1.0,1.8286181480408459,0.06745683207022084,0.13423864580751751,2994.0,0.5313800285256596,0.596646431868306,0.7096476500251822,5016.0,805.5,0.03958512269619711,0.0889509762732625,2655.0,0.03958512269619711,0.25008631345447785,False,2655.0
Q00610 (gene CLTC):  Clathrin heavy chain 1,CLTC,55,0.9166666666666666,3398749.7800000003,7505711.931694554,False,17,0.8095238095238095,3463510.1095238095,8441597.113483336,False,1.0,0.9813021104379874,-0.02723073200920134,-1.0,1.344632185501192,0.1787440441698933,0.27619450078155494,3861.0,-0.03250918980430237,0.9741479828696802,1.0,5415.0,889.0,0.005307592201780245,0.020207463354065695,1566.5,0.005307592201780245,0.05366965267088295,False,1566.5
"P25705 (gene ATP5F1A):  ATP synthase subunit alpha, mitochondrial",ATP5F1A,57,0.95,7838091.883333334,12860685.653249316,False,17,0.8095238095238095,2036252.4428571428,4569728.507699838,False,1.0,3.8492731639558215,1.9445860557423313,1.0,1.9718125360516365,0.0486310107372287,0.10391569128162836,2791.5,1.9979866112416933,0.04915952152205233,0.3275853316010761,889.0,974.0,0.0002130017928183748,0.004387205518016337,287.0,0.0002130017928183748,0.00721506993711702,True,287.0
P01024 (gene C3):  Complement C3,C3,59,0.9833333333333333,41635111.92166667,50319140.324819095,False,17,0.8095238095238095,54333482.71904761,132851179.42230086,False,1.0,0.7662882966099638,-0.3840408230514626,-1.0,2.848456249886732,0.004393189318577968,0.017466040521395283,1467.5,-0.6157956306867248,0.539799573881411,0.6714355378039918,4667.0,966.0,0.0002990790917214695,0.004817038095228997,370.0,0.0002990790917214695,0.008443087671342052,True,370.0
P26038 (gene MSN):  Moesin,MSN,58,0.9666666666666667,45820672.583333336,97908891.66815406,False,20,0.9523809523809523,21959740.95238095,51490129.47808491,False,1.0,2.086576188794395,1.0611375998196522,1.0,0.2983470948593092,0.7654382634573671,0.8608114382255714,5282.5,1.0531309691311204,0.2954914608061667,0.4977137366373773,3542.0,952.0,0.0005304522050348767,0.005982377798181616,529.0,0.0005304522050348767,0.011606398002095628,True,529.0
P08238 (gene HSP90AB1):  Heat shock protein HSP 90-beta,HSP90AB1,55,0.9166666666666666,21912277.816666666,40925876.81284631,False,11,0.5238095238095238,19527589.04761905,45826864.989412144,False,1.0,1.1221189550451574,0.16622562314543798,1.0,3.9888236719256316,6.640175505755353e-05,0.0015354762429200168,252.5,0.21984024942978525,0.8265626469699148,0.9365699672500646,5265.0,931.0,0.001159008790588564,0.008320874181289257,831.0,6.640175505755353e-05,0.004045788412068616,True,252.5
P04083 (gene ANXA1):  Annexin A1,ANXA1,59,0.9833333333333333,48828519.38333333,110690769.74312407,False,13,0.6190476190476191,24381782.04761905,50295223.39685834,False,1.0,2.0026640910810527,1.0019204567114304,1.0,4.571749430704054,4.836690989724642e-06,0.0004654144910435034,60.5,0.9652506535093753,0.3373648585873221,0.5293842047164554,3802.0,882.0,0.006682674366595881,0.024265876610536228,1643.0,4.836690989724642e-06,0.0012730455196189945,True,60.5
P22626 (gene HNRNPA2B1):  Heterogeneous nuclear ribonucleoproteins A2/B1,HNRNPA2B1,55,0.9166666666666666,57813149.666666664,101159909.87106368,False,14,0.6666666666666666,6436206.761904762,13565525.385578316,False,1.0,8.982487947535759,3.167115094458772,1.0,2.7755727963478254,0.005510456165290074,0.02076777099312734,1577.5,2.291279525074475,0.02461193413006139,0.3236688001045334,413.0,966.5,0.0002868023960327174,0.004760149488189762,358.0,0.0002868023960327174,0.008318707843438418,True,358.0
Q13835 (gene PKP1):  Plakophilin-1,PKP1,56,0.9333333333333333,4574262.703333333,4870859.7055001715,False,14,0.6666666666666666,1643200.9047619049,2175338.6154086646,False,1.0,2.7837513295389447,1.4770303420543884,1.0,3.0700903155207904,0.0021399404904243434,0.011169628141619975,1140.5,2.6329762574285254,0.010178102792468417,0.3236688001045334,111.0,924.0,0.0015402583008894103,0.009882156590513055,926.0,0.0015402583008894103,0.023241471363780315,True,111.0
P02679 (gene FGG):  Fibrinogen gamma chain,FGG,55,0.9166666666666666,44171319.18333333,60573659.9539911,False,14,0.6666666666666666,23479528.623809524,60235141.211668745,False,1.0,1.8812694194609734,0.9117064742127743,1.0,2.7755727963478254,0.005510456165290074,0.02076777099312734,1577.5,1.3324669623226428,0.18653755934039687,0.40735105381581543,2732.0,958.5,0.000399245407162664,0.005246471583992188,454.0,0.000399245407162664,0.009722033057683483,True,454.0
Q06830 (gene PRDX1):  Peroxiredoxin-1,PRDX1,58,0.9666666666666667,258955606.52666667,383564962.0852967,False,16,0.7619047619047619,106623830.48095238,228604784.70774606,False,1.0,2.4286841446099134,1.2801748767029302,1.0,2.874167425431201,0.004050941564129907,0.017043665283215135,1413.5,1.6950643771674203,0.09400165534166735,0.3467583543700669,1609.0,949.0,0.0005957003662078927,0.006116950748358499,581.0,0.0005957003662078927,0.012440892828925161,True,581.0
P0DMV9;P0DMV8 (gene HSPA1B;HSPA1A):  Heat shock 70 kDa protein 1B; Heat shock 70 kDa protein 1A,HSPA1B;HSPA1A,58,0.9666666666666667,57985009.81333334,85376995.7010391,False,16,0.7619047619047619,11297954.38095238,25205992.491114262,False,1.0,5.132345897155257,2.359618404896452,1.0,2.874167425431201,0.004050941564129907,0.017043665283215135,1413.5,2.4378720509273344,0.017019648908767133,0.3236688001045334,248.0,1000.0,6.794596621481936e-05,0.0029177347184933824,138.0,6.794596621481936e-05,0.00410047032387585,True,138.0
P07339 (gene CTSD):  Cathepsin D,CTSD,56,0.9333333333333333,22997406.366666667,35308830.09652471,False,12,0.5714285714285714,3624431.476190476,5605700.922396835,False,1.0,6.345107230674468,2.665644545446219,1.0,3.8886239533809404,0.00010081417910268087,0.0019033461788816267,313.5,2.4722160645729097,0.015576624974883838,0.3236688001045334,222.0,978.0,0.00017491757073490545,0.004234946441138909,244.0,0.00010081417910268087,0.005040145747429559,True,222.0
P61978 (gene HNRNPK):  Heterogeneous nuclear ribonucleoprotein K,HNRNPK,57,0.95,26674176.833333332,40899405.774724424,False,10,0.47619047619047616,4003070.5714285714,8320389.107557345,False,1.0,6.663429074598474,2.7362647952816808,1.0,4.9423118929703005,7.720157990554566e-07,0.00027093213277440317,16.5,2.4906549342749082,0.01484802099386868,0.3236688001045334,204.0,1003.5,5.573121100344441e-05,0.0028392215338489467,117.0,7.720157990554566e-07,0.0007676410428608091,True,16.5
P55072 (gene VCP):  Transitional endoplasmic reticulum ATPase,VCP,55,0.9166666666666666,11273615.1,22749317.364458106,False,16,0.7619047619047619,16069805.104761904,37662679.45178184,False,1.0,0.7015402505820454,-0.5114022146355929,-1.0,1.8555073281094872,0.06352381374330468,0.1272609378081114,2976.5,-0.6816452279773982,0.4974568123278488,0.6527654581183563,4546.0,907.5,0.0028079340953423484,0.013642625668886008,1216.0,0.0028079340953423484,0.03412069953821119,True,1216.0
P05023 (gene ATP1A1):  Sodium/potassium-transporting ATPase subunit alpha-1,ATP1A1,49,0.8166666666666667,2012869.5266666666,3605316.174373656,False,12,0.5714285714285714,127737.92857142857,257428.79665130732,False,1.0,15.757806230005926,3.977994794568109,1.0,2.2430337122281596,0.024894640638668093,0.06357937759002315,2332.5,2.364241653014758,0.020522747136010547,0.3236688001045334,319.0,921.5,0.0015780776143884878,0.009994491557793755,942.0,0.0015780776143884878,0.023630857977546407,True,319.0
P14625 (gene HSP90B1):  Endoplasmin,HSP90B1,57,0.95,20347922.2,46600926.66250487,False,15,0.7142857142857143,3689818.0,7849171.69465179,False,1.0,5.514614054133425,2.4632599208716917,1.0,2.958190808102623,0.0030945050998492873,0.013870636683471712,1329.5,1.6097787122734173,0.11143512520093524,0.35765427711471476,1856.0,937.0,0.0009484269918751404,0.0075544932356836954,749.0,0.0009484269918751404,0.01664210421625614,True,749.0
P0DP25;P0DP24;P0DP23 (gene CALM3;CALM2;CALM1):  Calmodulin-3; Calmodulin-2; Calmodulin-1,CALM3;CALM2;CALM1,60,1.0,75364759.0,100712982.55275656,False,17,0.8095238095238095,33405273.80952381,68586207.55243555,False,1.0,2.2560736795550924,1.1738141844889165,1.0,3.4673135783823876,0.0005256882396462858,0.004480365768185345,697.5,1.7488904826881546,0.08419408310344104,0.3454415196072109,1441.0,939.0,0.0008845140518219265,0.007336837391857213,719.0,0.0005256882396462858,0.011516240040623285,True,697.5
P22528 (gene SPRR1B):  Cornifin-B,SPRR1B,55,0.9166666666666666,24009372.166666668,42176808.09523397,False,16,0.7619047619047619,15626207.42857143,31990914.02798305,False,1.0,1.5364810864321223,0.6196300079471292,1.0,1.8555073281094872,0.06352381374330468,0.1272609378081114,2976.5,0.8206884668807336,0.41429331569809025,0.5882470083866254,4201.0,851.5,0.017128310161715756,0.047396798898328485,2156.0,0.017128310161715756,0.13100961336512332,False,2156.0
P00738 (gene HP):  Haptoglobin,HP,60,1.0,195041130.25,264592176.45269057,False,16,0.7619047619047619,144669811.57142857,348187805.590205,False,1.0,1.3481812696887352,0.4310144870977313,1.0,3.901994862858539,9.540318286042797e-05,0.001860433080634283,300.0,0.6798315310625042,0.4985984474354598,0.6534794238576347,4552.0,983.0,0.00014508997763524638,0.003948303198074597,216.0,9.540318286042797e-05,0.004924891890381019,True,216.0
